X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,T,Y
0.5438327206161406,0.8242838897520244,0.8235391598137809,0.3106467042581446,0.2980102872678709,0.1775129849450322,0.5981431062624567,0.951840752364822,0.6255963301872732,0.4585254611129888,0.6631364039784744,0.0652931238648201,0.4100741297927046,0.1558387231011919,0.0621090048473732,0.4454371671710242,0.24240138018464,0.283064068942028,0.879991238436858,0.7179499054111568,1,3.788889815562837
0.5174386661574467,0.4948946652363134,0.6328985417451297,0.7805906581893346,0.2777067060298723,0.891544151622825,0.9504195216801812,0.7793288410464785,0.2255463093975004,0.1112539763913519,0.192616487454312,0.2848598847686958,0.6954758723048026,0.1831637143648049,0.2765461986108042,0.4845388282632484,0.964352348059736,0.2063058633492273,0.0613813881555621,0.6228385102926485,0,1.3494162007381094
0.3022470425511107,0.9325404136438248,0.3742954452682201,0.2961325128962176,0.3965955002536543,0.0930669474615051,0.806468425232925,0.2548325755026496,0.2058560211874301,0.2710390523454292,0.967497848309436,0.5962957836769787,0.6232072084429351,0.8367788446637099,0.7101454584789997,0.6271803153746935,0.3691232598893604,0.805725605785,0.541934248672532,0.6986673450101721,0,-0.5871893321145376
0.6788993919343428,0.944819454357858,0.3936525370247423,0.7448301100825052,0.7219213708436583,0.8704043985936847,0.0574875739041637,0.7747939623589813,0.5962466720630454,0.3666733389217314,0.7862045956596853,0.6288827511310893,0.6226242287139769,0.2524918571195206,0.3340164838915085,0.3660866056603973,0.9008125722547692,0.7554027369590076,0.1657134516463958,0.1844584620748942,0,1.4722547653892646
0.8332047703945125,0.1243241209976171,0.6867434047438173,0.9557718078281938,0.4652966157151422,0.9917582328562904,0.6267878169076725,0.7171441397187377,0.6769563923413652,0.4863101571899878,0.0384265772863089,0.7512033951223027,0.3251954810880838,0.7375000332165552,0.6397853950850508,0.7090301652938286,0.60573337094484,0.4190711914321959,0.7093734457833335,0.6067745307141106,0,1.9094833910355715
0.3882433265519112,0.5101721950142305,0.8544438221604259,0.4897156239513094,0.5127138270885272,0.2924325658736657,0.0270744217321978,0.3795993176444689,0.7155315923590412,0.564514266355604,0.1357475451942162,0.828588060234446,0.6048698934289941,0.3413659823669123,0.5147150036078754,0.3799697974006157,0.9333034026360852,0.8293463319425746,0.8709443043687817,0.4057957001138315,1,3.771525570218269
0.1017506143320557,0.254331409906344,0.1174840716437924,0.7659937133729869,0.6180047921806333,0.0275169768265556,0.4060333237767114,0.2998211093570616,0.621324465902968,0.1316491821227479,0.2797218407350799,0.8252817361462219,0.1799107382303185,0.0674232326148303,0.0261569862749473,0.8332958377468447,0.912485502995474,0.8802405266053648,0.3876657431115983,0.9109094078807572,1,-1.8027381817377648
0.5628346479894584,0.9634033986900492,0.1504283125957031,0.6042470834965279,0.7277112942557313,0.1558718022473901,0.4646311093560826,0.7441858703956752,0.5389521937244958,0.5649514340762476,0.1346533168853246,0.8571045664586058,0.4688642938856658,0.5669390347493174,0.3389002403802824,0.247879446280759,0.3959097547653251,0.5945745423804041,0.0886282523659977,0.03856720922723,1,3.062543750302596
0.983906122110551,0.9179591886014562,0.6313936911053489,0.1158147784946327,0.3733552660579766,0.7348336349863642,0.1044976973274053,0.311496532960733,0.7403870585555634,0.2158265276796492,0.3728772893532093,0.5236947212610341,0.3426056465393817,0.3210504697110732,0.3825246448758371,0.6862239464495185,0.8922333185194878,0.4534838617183898,0.3100911746496962,0.172068261733737,0,0.9094745867580818
0.984654052675694,0.6474470440106982,0.828117565134868,0.7589233636576358,0.1838491186762934,0.0451459718635843,0.8264387787903215,0.3039282264967182,0.9141063603873436,0.9700936280307076,0.8777277992350131,0.9846652607856844,0.2830631516598001,0.9132069223039112,0.6073589892925023,0.1897441994327537,0.8750283202334932,0.923352611541413,0.94018184346018,0.7662050270362859,1,6.672124472958904
0.2576109223220093,0.8880036841730409,0.7969980300090878,0.9909811689378546,0.4708374944711921,0.4298144036875494,0.0502259696914454,0.8438045272985931,0.9499310567814278,0.7660329198459431,0.8948609833941388,0.8912749879052905,0.3705071849409427,0.6962191126806149,0.2577372323149774,0.5896379988116237,0.2914522810325413,0.4055999543360028,0.1343502673579285,0.461794597250002,0,0.6097518638822921
0.5976493067247952,0.8194868962160983,0.9739363175003332,0.4135257321985437,0.8154604915770037,0.4738291791902288,0.0697836939920875,0.5354485913038047,0.4331993928947097,0.7366289479551126,0.1901570817708192,0.7781922340542644,0.1898681466915857,0.4155448715215021,0.1430903406591744,0.6669133948368554,0.7765924868683927,0.4604676853550987,0.2620147944481422,0.2047910721429661,0,1.8080322878312256
0.4353373107914514,0.8120263079073176,0.2915331512612683,0.7862983927454426,0.4815495161365564,0.0973917597094207,0.3591377185398886,0.2315505931250507,0.3603661007602921,0.7875881052891586,0.0419755972899011,0.5705430076160832,0.906789260136264,0.3085864684647093,0.8304179056642371,0.6324733548203693,0.3011468106103152,0.5944125397920335,0.2922276388662557,0.8962773113216311,0,2.505263121702078
0.8623265476898948,0.1446951799981826,0.6877800787245737,0.5711045685960741,0.1307823311445274,0.620273672916548,0.7636134068352182,0.0630779374016234,0.1389551642197645,0.2145873173800644,0.2119550334901448,0.4940314690765766,0.8147863559227424,0.7342055627269544,0.0668222424903046,0.2546234292062083,0.64557385679138,0.9323743992973472,0.9444898482716448,0.4815236377306104,0,1.395645376560093
0.3463826536664428,0.0104640118304065,0.3080902016010298,0.3804088901896599,0.8156471337004406,0.9998725247828926,0.0878722119008661,0.5590994148048058,0.995041914138046,0.0110782770008716,0.5778406487602247,0.0345332358027513,0.2493210539678133,0.9184360254336428,0.4623816415033067,0.1683178937708324,0.9980878601298244,0.5248827103943524,0.22928941279181,0.8923880982697572,0,-0.2134142281088629
0.9910342462166584,0.1112312243630502,0.537733459727558,0.99270287135655,0.6649166277550924,0.1017565306630138,0.5018146801664591,0.5406674300118893,0.0189249161391553,0.8308281479917421,0.9322001202729956,0.2338688518481589,0.2568110092639217,0.0232645468870127,0.4599672953439633,0.00698742345801,0.8311315606402168,0.3539322941106859,0.805679747773057,0.7672161932557255,0,2.7979926303551887
0.5415616849435672,0.0438021508507846,0.7381338010680297,0.3712822090924883,0.5394380203513748,0.9593847568258566,0.6853513764196573,0.5565417430518371,0.0344507741764865,0.0530223769245268,0.6659403073534277,0.1109850189943338,0.6441691192429503,0.7202566175693628,0.3429561396257536,0.0303922340838206,0.7528842926713448,0.2581240991329532,0.7625129540569018,0.4093770772827587,0,0.0951508498713082
0.3282689889311674,0.1414132502423049,0.6137997777052819,0.1833603116253582,0.3075020130988863,0.7206989296803025,0.0638515002508257,0.0017303672082926,0.3217136099041333,0.3365344844606838,0.6807957635076594,0.3286640433632106,0.2756961710665703,0.3007759769640399,0.5511749312670573,0.2184587564867322,0.954561040930074,0.1960044573620964,0.5096206618870956,0.6835350509345476,1,3.4218655707436616
0.6780315822624439,0.841441328529308,0.5275305786463346,0.1509276853929009,0.5231095465487097,0.7964363666902348,0.2766598213676243,0.8053147831688555,0.5928495366022934,0.4456830044632891,0.3035618091869793,0.2000500089911913,0.2497920515493855,0.3672218541520441,0.5152777601051522,0.6686207790922176,0.7944846159415075,0.4385888672119092,0.2958943780114635,0.6462698792256757,1,0.4023354365932714
0.0048163169287779,0.1884469933887815,0.1397636290944158,0.5842299080268826,0.010606175681131,0.82419360332864,0.0333220068391508,0.1070575904413375,0.2702747916878621,0.5577392252558412,0.7734865013365575,0.7990317736663837,0.4808974303259515,0.2130552348589095,0.9912979147778525,0.1849075598451447,0.4905969331937083,0.9586303380596176,0.8178113338950868,0.136725995876664,1,3.76023994968472
0.2357332674981634,0.1737384611295132,0.3268096441889406,0.553095104205208,0.9207527384563364,0.8660732177974518,0.4184040713201875,0.2107626885058291,0.8612990125972978,0.3286824144053916,0.1123420283535386,0.3523846167982796,0.8991542410558142,0.6455869512025193,0.0666347548563838,0.6970300591520003,0.392744744139369,0.54240569323055,0.1718349608221547,0.4612378239093675,0,0.4280576625855304
0.5922774962575986,0.3844638602286836,0.1691371955167129,0.4605223055317023,0.1360949923684506,0.2195066597067404,0.7549574366571828,0.7473398121386993,0.4246352405525224,0.653711800054875,0.4607800837958486,0.3987189829795202,0.8206520296775605,0.1608844847061874,0.8692069726575603,0.7695807122929572,0.9265125354939088,0.406916301948468,0.4781958592130454,0.0805022292358811,0,1.160732914848604
0.5353164829400622,0.1607561120029541,0.3095959819745164,0.3859771830664881,0.3981459821434084,0.8575524119849623,0.5579605981800904,0.8245728830687566,0.9403671661454416,0.6748203936726566,0.3690053275745257,0.6644153045686692,0.1644127769091485,0.6393708999188156,0.0096936321580847,0.9297718115527236,0.8800465992669373,0.3483635918570513,0.5037044343878568,0.1059924637726337,1,-0.5141024847500548
0.9566112763736384,0.3332552522262419,0.7136951059979255,0.8832494852659758,0.8700643212588647,0.8872749666665065,0.7923260647417291,0.6412101295808925,0.4634482532481098,0.0425580817629885,0.6212168521455951,0.9057839188253396,0.130691420826992,0.3603253475331475,0.9085087521791196,0.3250091804800564,0.7211761505266575,0.0834242353667991,0.7129901736957266,0.0206546712890246,0,-0.09626068448276
0.9600027573857884,0.0144415501507862,0.8097669607091453,0.5382896848099775,0.0824435022865707,0.2035715059404051,0.4906369074123005,0.0575052470659204,0.1514946228267993,0.3635154555210499,0.5666828120150779,0.7169407855578315,0.7213752872460476,0.2559196629685014,0.2039865220037862,0.3245837759008315,0.7693933679787647,0.4877671064806221,0.9241341950304076,0.5655554684525799,1,4.608083289802783
0.4731489498799933,0.1652785912251932,0.2138603686028759,0.5871554369643587,0.4228665722313305,0.088147547647398,0.0228302413028598,0.8913286519565696,0.1756514950019989,0.6524272122423964,0.8651722998122282,0.2297814141215196,0.3934054385272166,0.6366500227222207,0.889062701675068,0.8207998940382456,0.0584987493032708,0.656230645248249,0.9321105095237018,0.5980437735715376,0,0.7467086030057564
0.5678998374164563,0.9453899479142948,0.8721408518596196,0.9397356438724684,0.3553533171267742,0.6037961312467212,0.2219914971010643,0.9877543558346764,0.2712956285583102,0.0316674305456484,0.1325881487192221,0.5382303542796112,0.9696008264858283,0.0586797447497611,0.0633907941996158,0.4828054370459184,0.6952104446277482,0.3892307791778332,0.6941725482399359,0.6320692462101597,1,-4.670222704600331
0.1820338052758161,0.0355143622043024,0.9974168332984716,0.0406331496594936,0.1531674670827795,0.1229827924735769,0.8623300539024525,0.4355926682344251,0.7049891291257034,0.4063599120717004,0.2955837755567817,0.0955191202524806,0.0186782247092256,0.939753693435836,0.4274245259838333,0.633713247260572,0.801872537914719,0.3783788442920455,0.470545027681736,0.421704531670568,1,-0.5064377948239702
0.6901621535039499,0.3630706864137503,0.0753286691063295,0.0304390533733457,0.8941768485206838,0.7158648224968998,0.2315777884331771,0.7668266929560398,0.0398812496159487,0.1669485169088199,0.6623691043655566,0.3214215188099268,0.6205974665668397,0.0641791965116257,0.359698957740342,0.6486582777971033,0.5572564561857248,0.9222925637762818,0.8828178915376519,0.5322081013377183,1,0.7002939962138632
0.5513450759397878,0.8502464625920454,0.537319279709793,0.7080833308832069,0.8516158899146465,0.5349323064189028,0.6404772303873801,0.6870585213838086,0.0893922328265305,0.5345809259080381,0.5850171289179545,0.1602913594528447,0.2404116578092147,0.9515505769813908,0.2858815020667897,0.4753624775343859,0.4267952537275172,0.929550584228902,0.3527199519401266,0.6291547765242386,0,2.2990337831406205
0.7243516573430592,0.8114396452303574,0.8384523006358744,0.7378463094727654,0.4077769862312258,0.4864208851227874,0.8995302792710659,0.2271027771547062,0.3858806655903196,0.0727783370372228,0.9579075266826398,0.2681624702585846,0.1212120313830319,0.8136580756360672,0.4299445919230568,0.6956788304728232,0.3908217714065438,0.893882218981294,0.04357133558458,0.4576958918906031,0,1.4787182216410708
0.8832646032640853,0.8633682056487887,0.3115075331990355,0.4641875477937282,0.0634023308707183,0.0389548969591614,0.2104245715206364,0.6688698706654408,0.0027115827455945,0.3976161188606049,0.007449320195784,0.8489925878954088,0.7984190478481809,0.525135370052647,0.8159264174885378,0.4334562248588582,0.5212325411507871,0.1221721664531092,0.3884202891173068,0.2256896682057378,0,-0.6309212501917556
0.7217314893887209,0.5298459353450531,0.1253965595792713,0.7860511267730939,0.6450741948328783,0.6952707944893708,0.9554562823012728,0.6650904396405924,0.564076793059615,0.4551045061230213,0.7196024658229089,0.7837133036312741,0.5350105750024107,0.24640314588346,0.7690747934676645,0.2945531067666237,0.8234373207746142,0.2437575319940027,0.1660207960687822,0.5890065925089832,0,2.042444103250823
0.9271970882049696,0.4203092056231327,0.4936298556657031,0.0831831728748916,0.7359883566981764,0.2561087922710822,0.9953811540074698,0.9658185904563285,0.3935674344201896,0.0173544547433565,0.4032544131482409,0.0999476657450912,0.7488900392023815,0.7611715915851404,0.816228921996674,0.1597297752954568,0.6442567566604408,0.9445330565354592,0.024918932397936,0.4004226869088475,0,0.4379843067453346
0.4420229695489108,0.929816989391542,0.8586580904026424,0.6205142192357661,0.933254767758126,0.0348531659265747,0.5591299488589705,0.0292808142538021,0.0866076374132611,0.4454710548783637,0.6480481858772318,0.8124020822323985,0.9894665519963038,0.4434224216906088,0.4616059210607017,0.6452724298370973,0.1011764886795347,0.0114373668972335,0.1860831482548689,0.5746604833243152,1,-2.337833406293443
0.4712621136707227,0.8666932197152949,0.744132666081214,0.5882349909305672,0.6290387750368105,0.6487773431287632,0.491285905518467,0.8008404573003389,0.9334252737323836,0.9147445663665136,0.8716576262542756,0.3528336391152403,0.9226709313306788,0.5321218008817259,0.9099741088265798,0.3908516198332024,0.992423017880636,0.0712259712491967,0.6242712637217036,0.7355689315738527,1,-0.8754419828880721
0.5754024442981958,0.7529156017092494,0.0557101624237963,0.5043798069447438,0.4299284238374085,0.7738068465058645,0.4573700371579814,0.3546502400874486,0.5406163743110135,0.1747547266055789,0.0980562985683861,0.323540671910022,0.0754007106018118,0.536022667371484,0.4185254001387886,0.4541509364693691,0.7679380859277533,0.0508807795107436,0.2700050825498138,0.5376782679608635,1,-3.5009551694126406
0.6370190878962484,0.850009431178466,0.3886455009067106,0.3773911864834043,0.5456662042922865,0.2963277393490861,0.878044542665548,0.540365063148387,0.2501430062074922,0.767729702183836,0.0832455427414433,0.4150886659245829,0.4658086473104312,0.5450387067495835,0.3334699181093934,0.1830311410393967,0.566753723019304,0.6401749616652616,0.4855164011119898,0.5081305633227918,1,5.104900779639536
0.4050014926525793,0.9512679060895244,0.4045137260425723,0.9970222608854964,0.5369290571713746,0.8073515829624616,0.7646902028873336,0.7735155298753676,0.4495706679857677,0.7979519096203983,0.1716993624253201,0.0710208458805713,0.9927408350879814,0.171369678318066,0.6997179192934042,0.4632184909410581,0.8575276793412817,0.2100559051871485,0.1873136877831464,0.992779100881199,1,-3.676523448205833
0.5417817124551109,0.4123667102994272,0.0013976751967393,0.4052846887615853,0.7959844918220936,0.0221082947498593,0.7527396486516422,0.2386760816510957,0.9612264888650844,0.6921445356904307,0.4395480582021007,0.4782104700910304,0.3707831864783462,0.1676323719110103,0.0023676405391299,0.0444007427925658,0.4176008882303551,0.4153774031876343,0.5378009185916788,0.0025550221233491,1,2.9307013905201833
0.3304270201827802,0.4624148638946003,0.7068469529315026,0.6897745643898778,0.2156290134426582,0.9419008189485696,0.3618662386494806,0.052604328632765,0.259215753626665,0.5301295622453522,0.1992624973627199,0.7743644212557358,0.5168407314904344,0.8908600207681912,0.7497884889060918,0.4158521145813291,0.2550085900796962,0.819515555625592,0.6496202383914346,0.500697344338833,0,2.509616999612966
0.5959113728484093,0.2136878007829364,0.259745872604636,0.8663137138201767,0.3489137561401084,0.5103402137513406,0.3212650006686212,0.3063756486500647,0.0324337833382994,0.9114568003534534,0.6488814423488882,0.3943467195778242,0.6655362318694803,0.3315943841510947,0.4990937044905911,0.6507112732137107,0.8373131681054397,0.4248943386212559,0.1110949557358745,0.2732054456744167,0,-0.0043401330332298
0.0927018070209485,0.1892560863520261,0.3805475646649652,0.9670148746285886,0.4387557401792438,0.902413467752236,0.3474985094628406,0.1975369667464438,0.3314747395997343,0.5142567351641201,0.6093903271680086,0.3474317092444846,0.577543854187783,0.5329586480300961,0.5219232437388241,0.1584815904996687,0.2617769298176656,0.602501236402304,0.5069216524977704,0.8906460652018556,0,1.464083823031738
0.7997693874459545,0.4138256702497589,0.4930730343454312,0.5990227286440636,0.4614338258662469,0.6305629438241186,0.5689656825411359,0.4062449639669245,0.5249083940083035,0.2588500929552112,0.860217069132488,0.8482366096328577,0.5341683983797325,0.5752594003374362,0.726061062939858,0.8938053693462261,0.8133535881888044,0.3362049974812843,0.3366287025868104,0.252538884358768,1,3.1690937025942447
0.0892233461865312,0.797787695279912,0.0852133972352409,0.4256425684896114,0.1544417654293221,0.1797025813985812,0.1654638765069587,0.7966070396641219,0.5195524163655676,0.4159202869836488,0.3164615207605084,0.074546201513209,0.3306912122947441,0.8244247508381869,0.2733736000396297,0.0322709491491004,0.3669563027417646,0.7948519337385993,0.3655666864451249,0.2692359061972249,0,1.2138373171228236
0.092429229173097,0.6209926194135148,0.6285937074240175,0.4490934473902063,0.8041749490687801,0.1638048312755955,0.7064341061906941,0.0504442931912173,0.6400784478630238,0.6275410092709738,0.6195158049825032,0.323385469372037,0.8153783147305641,0.566865619335265,0.2610405657825003,0.2531733881605867,0.3679986569758092,0.349867857890862,0.5262170781206447,0.187635869905295,0,0.4714489034102942
0.1250476039309723,0.2019190543453682,0.0274871982967609,0.7932151394778975,0.1286907394272159,0.5008787946391932,0.2074818663145033,0.0361674882518238,0.3629371251802437,0.7759883229717539,0.4028487262434165,0.0706974421834856,0.3192565866523449,0.1897606393680782,0.2467231551046492,0.9237776023620548,0.3442466407010434,0.9792364228977708,0.1555276423026153,0.7621490565759357,0,1.0587171065695415
0.5132239287237118,0.7681764117966077,0.2236366770564052,0.0849635969740943,0.5336939412331844,0.860560079388204,0.7221188303866914,0.0209564845688267,0.2648369083647095,0.5820594729568818,0.1718522695737532,0.3912737102592274,0.8333849206850814,0.7843893967050916,0.331121387832006,0.8291366961504617,0.6081572030929904,0.8453539508305583,0.4973066218302399,0.5587323688127281,0,1.0449627616677477
0.7429217791338134,0.9506530510693708,0.5855213566269623,0.4995664673597536,0.6514956418503769,0.4253932629181971,0.5072369206061474,0.860262254905275,0.2611421992377634,0.6056276879259066,0.6936435232697078,0.2298845747575839,0.0233443298448878,0.7467204162510352,0.2364037361226668,0.628008712536599,0.5541438420302174,0.6658298952881708,0.3552060139416204,0.004515525617656,1,-1.6029481683444176
0.6894443344338251,0.9929845098520812,0.0549334704664354,0.639254160433029,0.4946878619054433,0.0755068774882745,0.2556413956902502,0.7717317174966544,0.2833789171170837,0.2324970730776825,0.340902076305456,0.8018838448879183,0.3179200026139647,0.8233480561933969,0.8852361060246009,0.9409925268642804,0.5745898168393073,0.0130271570927005,0.2169240377089648,0.338554192476586,1,3.730494667599629
0.6604091556274136,0.9326513832239264,0.7503251530166988,0.9369871630584872,0.8254603134120339,0.0312172533477241,0.3883277450130303,0.5870367923120177,0.946760774640428,0.0459232998734659,0.831498854894069,0.9476558788817714,0.1783876854912621,0.2078304903669222,0.3911921823567725,0.662388619910881,0.1022579317038727,0.5936400200344215,0.9133559786238912,0.4476873315306088,1,-3.2392193337924384
0.3489664517451543,0.167426634187035,0.0391072425483844,0.6385858149241528,0.822572162030215,0.2447199825481351,0.3374214603970447,0.8110816730295872,0.369970964105648,0.9301911232195842,0.7685025867338172,0.295361753926735,0.0442157762683897,0.8960194670069013,0.1671177789530621,0.063117470992754,0.2452395446508375,0.5100052876492721,0.5097475958366916,0.1071598103936444,1,-1.4083412275420917
0.8013486017563589,0.0276256939172168,0.0190129576653804,0.6118161711143174,0.8274012961984338,0.9544100335792302,0.309422127324212,0.2154355110446296,0.7523491352867192,0.6100136283129818,0.5712313161512138,0.3875137399471536,0.6359145226961693,0.2878879668199099,0.9143316393153162,0.3486126762287284,0.0327021819322005,0.4675346543214036,0.6614046100529268,0.1428246598160523,0,2.634515533845881
0.048627791886179,0.9753487611845462,0.725812010253239,0.0691794921557175,0.0056290911124334,0.6511790231628417,0.1457637999930416,0.2639537329988356,0.7567543110238187,0.9620767515955632,0.9474345606077764,0.1038278598080346,0.2783568099181882,0.1657447986034033,0.1115301449911173,0.2452501178783008,0.6592990372425789,0.4877436875765299,0.8190363249788342,0.5418288831080194,1,6.499289093999698
0.1867344013730622,0.1680081630763393,0.8030755876443271,0.1890723524112937,0.1690252929942707,0.3119420407518175,0.4088674630030573,0.1595297375415189,0.056249415275642,0.7856813895790947,0.3469015557919571,0.0527192193113998,0.8321182405140587,0.7265101153771155,0.8219730697541068,0.5288361276575586,0.3860338527955004,0.4710999664230169,0.0761853296893961,0.2747441694351404,1,-2.3329921354891594
0.0829897294021267,0.2676451398203214,0.6589774426023163,0.1791254566549489,0.2510886220954694,0.7411572002135911,0.9571511645810908,0.9182752008185856,0.8085279020747405,0.6320908568705351,0.9894985622566655,0.2684066972071179,0.6173653547921327,0.0942738576164277,0.6457360498693582,0.2702116321784024,0.6497245246778034,0.3699500194081992,0.6481048505242528,0.7218197816154668,1,1.3874112196048531
0.7354283180648894,0.968061723239344,0.2782568578693387,0.7526706380931687,0.0051344971995551,0.5244702728995124,0.2131682999798193,0.761322100258563,0.4808155261632479,0.347129998816084,0.0371289721080544,0.6439815988868194,0.2223959398716478,0.7938053909798064,0.964459730629982,0.7494390769883599,0.112300593207107,0.3071407744158095,0.2719133665875516,0.1614959047556846,1,-1.3642172268585393
0.692192586385624,0.2868625937812061,0.4448047511970275,0.686336534675744,0.2554657130569373,0.5874607787878713,0.5475003577090155,0.8390614039520558,0.3583712023719252,0.7744677623132783,0.2325477629604289,0.5699510389214318,0.443895326259596,0.3867349893794028,0.4870855425350869,0.4855309541338881,0.1613296534509417,0.6014171619613039,0.5753009483324565,0.0021431708492388,0,0.0555293382283489
0.8931577454494211,0.3494785170010865,0.4717464132919436,0.4947224453431195,0.8494877704383487,0.1666133857381786,0.3013641864210923,0.4701151418752346,0.5179117401223855,0.1589099187149584,0.4779859927675188,0.2219977196185305,0.8437330134578311,0.6468687596508726,0.8035145311427175,0.8781649600194598,0.229397224981744,0.267101323407809,0.7826471792199934,0.4872465745896484,1,-0.7420756581508174
0.3316583136865685,0.97200812547939,0.0306408477662869,0.8603261487332821,0.5990359192395192,0.7648417974078686,0.0402003695801559,0.357349159375997,0.0124676948006422,0.4387678200527742,0.9396603392441776,0.2153402803517068,0.561186198632995,0.2786700513368619,0.3275112975243546,0.4905179349151737,0.3333649910210574,0.2111093514910407,0.5798712457249185,0.9481794841400994,1,3.9746633704531296
0.1546399301962627,0.2731749853469382,0.4367954438874517,0.2887810165977033,0.0985714489844581,0.9343161212991922,0.8620438708375732,0.7577206807545419,0.6939660907965314,0.7419139727524853,0.9503122940040948,0.5673393802338315,0.3430556668993603,0.5649038790649928,0.8834988952019485,0.6380515988981719,0.1881242202210832,0.0960920559697687,0.4514686033562661,0.8712864458039129,0,1.1837580045672378
0.7465628019908935,0.4115151430056075,0.909453754609828,0.9584126679488632,0.5398952471514128,0.152144697539088,0.4850562919138195,0.3212303778618243,0.4467266967635696,0.2778106081747266,0.934071861033366,0.3249362260575046,0.9909937525630698,0.090331284052237,0.5240729015056758,0.1416391108136964,0.4690519840527216,0.3447668862775649,0.5585161456029565,0.3884798622200811,0,1.7168992399939933
0.9169747051961932,0.2215026901983366,0.0619336142424176,0.0979495081711701,0.4291983755143486,0.5854169675856302,0.0378789636783476,0.3976298335161783,0.9564470959370964,0.7332806437823666,0.2219282750757083,0.9629699584006772,0.3526902998782716,0.1533729637964694,0.4627613699580578,0.9368129253413476,0.4689871559614192,0.812932110526019,0.9478761528442052,0.7850448642879013,0,1.2911253636954856
