id,X1,X2,X3,X4
100068,0,-0.782867812,0,-0.517769456
100069,0,0.603662434,0,0.223058873
100070,1,0.056325958,1,0.988415531
100071,0,1.767318921,0,0.160007847
100072,1,-1.340903399,1,-1.310480473
100073,1,1.051542883,1,0.064737742
100074,1,0.70179663,0,0.736989645
100075,0,1.271498696,0,0.851091054
100076,1,0.185552274,1,0.829261817
100077,1,-0.760788393,0,-1.316135462
100078,0,0.467381369,0,-0.917623991
100079,0,-0.029721861,1,0.213599576
100080,1,-0.803409846,1,-0.185027576
100081,0,0.793722481,1,1.064032093
100082,1,-0.736660603,0,1.227311707
100083,1,-0.394014978,0,0.386445255
100084,0,-1.589088775,1,-1.16852549
100085,1,-0.702358426,1,0.436753395
100086,1,-0.05638224,1,0.270740369
100087,0,1.826013059,1,-0.401841696
100088,0,0.915232708,1,-0.379726499
100089,0,1.87115798,0,-0.2064712
100090,0,-0.339090379,1,-1.426777747
100091,1,-0.439269748,1,0.529343576
100092,1,-0.190418185,0,-0.299716667
100093,0,0.742911035,0,-0.928010703
100094,1,1.583168338,0,-1.292537808
100095,1,0.331760119,0,0.239295573
100096,1,0.708482514,1,0.34202073
100097,0,0.096328939,0,1.834893927
100098,0,0.990350342,0,-1.037398215
100099,0,-0.281962194,0,-0.814082234
100100,0,-2.098221326,0,0.184802944
100101,1,1.09449277,1,-0.670154416
100102,1,-0.59675555,0,-1.190575002
100103,0,-0.145712855,0,-0.921773743
100104,0,-0.063730256,1,-1.154118311
100105,0,1.890648647,1,0.445333102
100106,1,0.000783881,0,-0.226263943
100107,1,-0.692707629,1,0.024533684
100108,1,-1.096937053,0,0.91378848
100109,1,-0.364158671,0,0.298608216
100110,0,1.099669624,0,0.178005992
100111,0,1.969904167,1,0.858760365
100112,0,0.964960586,1,1.450769566
100113,0,1.569444981,0,0.17783647
100114,1,1.432912813,1,-0.234352612
100115,0,1.509886314,1,-0.372555068
100116,1,0.103580337,1,-1.227045858
100117,1,-0.359868339,0,0.902773102
100118,1,-0.419717355,1,-0.876769926
100119,0,-0.241144069,0,1.459628967
100120,1,0.133108561,1,0.434753131
100121,1,-2.17289777,0,0.603433136
100122,0,0.669457198,1,0.013818111
100123,0,0.553907969,0,0.595340089
100124,1,0.288988506,1,0.876336074
100125,1,0.089221636,0,0.555477095
100126,1,-0.482137244,0,0.85739674
100127,0,-0.324572683,1,-0.276974415
100128,1,0.832514715,1,-0.606290297
100129,1,0.137055833,1,-0.919600592
100130,0,-1.37312026,1,0.847512545
100131,1,1.505703678,1,1.670608285
100132,0,0.781779319,1,-0.516595567
100133,1,2.482255204,0,1.003927747
100134,1,1.720028816,1,1.659245369
100135,1,0.242907929,1,0.169381504
100136,0,0.442032341,1,0.038917072
100137,0,0.520826005,1,-1.756114146
100138,0,-0.868530495,1,0.350285556
100139,0,-1.38844034,0,0.329519539
100140,1,-1.220073726,1,0.21854578
100141,0,0.570990621,1,0.256162343
100142,0,-0.907720138,1,-1.660633893
100143,1,0.673991139,0,-0.497119986
100144,1,0.817976586,1,0.240101964
100145,0,-1.202810929,0,-1.726119359
100146,1,-0.507074435,1,0.542704206
100147,1,0.208927133,1,0.690885416
100148,0,0.551953046,1,0.97358802
100149,1,-0.148241525,1,-1.291503803
100150,1,0.94217431,1,0.023189884
100151,0,-0.00564581,1,0.625828231
100152,1,-0.222204793,0,-0.715869645
100153,0,0.17348021,1,0.078464901
100154,0,-1.309969318,0,0.678866273
100155,1,0.847003754,1,-0.197305792
100156,0,-0.211164991,1,-1.012210643
100157,1,0.370985942,1,0.593208691
100158,1,-1.122596483,0,-0.103491282
100159,1,-0.713748763,1,0.021765045
100160,0,-0.182306452,1,1.804525448
100161,0,0.264189726,0,-0.295247753
100162,1,0.188299502,0,-0.191460573
100163,1,0.580781403,1,-1.29910748
100164,0,-1.098759025,1,0.052551189
100165,1,-0.026864448,0,-1.601118094
100166,1,1.807961615,0,1.816395913
100167,0,1.715114061,0,-0.563631057
100168,1,-1.707607263,0,0.113071666
100169,1,-0.261180905,1,-0.116194672
100170,1,1.88754843,1,1.813072361
100171,1,0.101884259,1,0.874286912
100172,0,0.938848428,1,0.399394444
100173,1,-0.521843897,0,0.69363533
100174,1,-0.26034073,1,0.037787968
100175,1,0.039663236,1,2.792106606
100176,0,-0.198489464,0,-1.160475201
100177,0,-1.274966649,1,0.180050768
100178,0,-0.277501514,1,0.494014457
100179,0,-1.823300248,1,-1.186334368
100180,0,-1.094997274,1,1.393508849
100181,1,-0.70364887,1,1.963611848
100182,0,1.656403136,0,0.324139073
100183,0,-0.818232752,0,-0.499877685
100184,1,0.277799592,0,0.111916251
100185,0,-1.088014231,1,0.04267224
100186,1,-0.646322777,1,-2.530796768
100187,0,-0.67779411,1,0.78586677
100188,1,-0.730161207,0,-0.418856262
100189,1,-0.640389712,0,-0.526097027
100190,1,0.417819983,0,1.404708536
100191,0,-0.044913785,1,1.610139465
100192,1,0.883008804,0,2.115200711
100193,0,1.340651247,1,-1.262856471
100194,1,0.107646957,1,-0.646474768
100195,0,-0.421379227,0,0.654529578
100196,1,0.537807128,0,-1.982057282
100197,0,1.706036286,0,0.749256166
100198,1,-0.001128435,0,1.17691781
100199,0,0.029613607,0,0.736444741
100200,0,0.34134585,0,0.778743943
100201,1,-1.528963317,0,-0.940349221
100202,0,1.557611905,1,-0.441785072
100203,1,-1.656014063,1,-1.532821929
100204,1,-0.009685276,1,-0.698055023
100205,1,-0.438248618,0,-0.302911875
100206,1,1.751966349,0,0.650562647
100207,0,0.38519745,1,1.470149811
100208,1,-1.176334412,1,-0.580949318
100209,1,-2.210963907,1,1.068114022
100210,0,0.899973823,0,-1.230337396
100211,1,0.806341281,0,-0.54294561
100212,1,0.519697274,1,0.750291597
100213,0,0.587578813,0,0.024650631
100214,1,-0.054283673,1,1.75528226
100215,0,-0.294965935,0,-1.080530886
100216,0,0.257160209,0,0.094855145
100217,0,1.562535514,1,0.563578576
100218,0,0.459950509,1,1.777144242
100219,1,-0.486159883,0,1.708697759
100220,0,0.189758213,0,-0.347944876
100221,0,-0.620002914,0,-0.867760782
100222,1,0.596709295,1,0.427266101
100223,0,-0.903177641,1,-1.393219896
100224,1,-0.236556392,1,0.593225255
100225,1,0.105400398,0,1.06066286
100226,0,1.471932387,1,2.177053734
100227,0,0.889441494,1,-0.755120757
100228,1,-0.480339661,1,-1.360763725
100229,0,-1.562782849,0,-1.03833654
100230,0,0.324057304,0,-0.545536046
100231,0,-0.232444709,1,-0.97359156
100232,0,-1.058626273,1,-0.51417212
100233,0,0.024067914,0,-0.837828672
100234,1,1.553561722,0,0.851703269
100235,1,-0.713850834,1,0.895952959
100236,0,1.968523134,0,-0.353810468
100237,0,1.868997227,1,0.812838563
100238,1,-1.664799121,0,-1.093420771
100239,1,0.008228685,1,0.106970522
100240,1,-0.460561889,1,0.981115047
100241,0,-0.686307005,1,-1.272621468
100242,0,0.378119129,1,0.351702031
100243,1,-1.74192494,1,-0.691714218
100244,0,-0.222025792,1,1.216893852
100245,0,-0.430799492,0,-0.694423505
100246,0,-0.930583028,1,0.615995201
100247,1,1.112183923,0,-0.467413648
100248,0,1.081353969,1,-0.157802625
100249,1,-0.63966635,1,0.222718018
100250,1,-1.043073257,1,0.400404789
100251,0,-0.441652011,1,-1.8418471
100252,0,-0.093341288,0,0.310188179
100253,1,-0.263062877,0,-0.336323413
100254,0,0.842791676,1,0.716665706
100255,0,0.348103975,0,0.621127557
100256,1,0.547090029,0,-1.118146665
100257,1,0.609970986,1,0.368903943
100258,1,-1.773824039,1,-1.009756722
100259,0,-1.131115961,1,-0.53756516
100260,0,-1.729238839,1,0.112099082
100261,1,0.413348167,0,-0.33019146
100262,0,-0.786772546,1,-0.599123874
100263,1,2.043916772,1,0.504236915
100264,0,0.129361422,1,0.232993238
100265,0,1.185811999,1,-0.675938676
100266,0,0.313432254,1,1.110310592
100267,0,-0.012526978,1,1.772301711
100268,0,-1.166533001,0,1.406037916
100269,0,-0.034391172,0,-1.482174299
100270,1,-0.383631307,0,0.051802999
100271,0,-1.16418726,0,1.450435124
100272,0,-0.418118441,1,0.813850738
100273,0,0.233433034,0,-0.447435953
100274,0,0.527813197,1,0.198688669
100275,1,0.45690138,0,-0.689601668
100276,0,-1.23947969,0,0.083985574
100277,1,-1.443537823,0,-1.87659547
100278,0,-0.156740424,1,0.263253028
100279,1,-0.364384997,0,0.703157852
100280,0,1.08525337,1,0.031638462
100281,1,0.064640663,0,-0.907519128
100282,0,0.479336818,1,0.014848991
100283,0,0.018646,1,1.503933372
100284,1,0.725649396,0,-0.277203772
100285,0,-1.091777116,0,0.628174336
100286,1,0.782955852,1,0.450195898
100287,1,0.029346741,1,1.290068986
100288,1,-0.055106483,0,-0.253202673
100289,1,-0.815272767,1,-1.016991953
100290,1,-0.438287942,1,1.081651199
100291,0,-1.116458273,0,0.779341121
100292,1,-0.988872943,1,0.877884228
100293,0,-0.911647775,1,0.671396145
100294,1,-1.595773606,0,-1.715243648
100295,0,0.802436075,1,1.09884704
100296,1,-1.442097898,0,0.085167728
100297,1,-0.078774709,1,-1.078795517
100298,1,1.346586044,0,-0.998029336
100299,0,0.939180538,1,-1.419731302
100300,1,0.127343237,1,0.076905388
100301,0,0.633023607,0,1.038831266
100302,1,-0.424325466,1,0.364338677
100303,0,0.631490168,0,0.009563079
100304,0,-0.592566531,1,-0.432310409
100305,0,1.022457284,0,0.385605538
100306,1,-0.258455685,1,0.292886973
100307,0,0.027187454,1,-0.373215323
100308,1,-0.433067257,1,-0.826104789
100309,1,-0.755109899,0,-0.18490808
100310,0,0.435298749,1,-0.362125186
100311,1,-0.379857878,1,0.812635649
100312,1,-0.144461923,0,0.150069226
100313,0,0.904713663,0,-0.637955006
100314,0,1.605062291,1,-1.182934533
100315,0,-2.031334249,1,3.134531545
100316,1,-0.249938839,0,2.415093014
100317,1,1.341947107,1,-0.899653749
100318,1,1.113638957,1,1.277104595
100319,1,-1.475798233,0,1.525175969
100320,1,-0.749186841,1,-0.31805101
100321,0,-0.52108524,1,-0.596744886
100322,0,-0.080900468,1,-0.106285946
100323,1,0.936830031,0,-0.949150158
100324,0,0.809884225,1,0.610989613
100325,0,-0.805202774,1,-0.712115636
100326,0,0.819480841,1,0.818290419
100327,0,-1.434149235,1,-0.023121844
100328,1,-0.826445808,0,-1.180955623
100329,0,0.600749121,1,-0.030078008
100330,1,0.224166159,0,0.146882726
100331,1,0.48731064,1,-0.220403566
100332,1,-0.821666865,1,0.938189233
100333,1,-0.66598178,1,0.345980821
100334,1,1.394617354,1,-1.206279013
100335,0,0.396759265,0,2.016773015
100336,0,-1.050676406,1,-0.828400132
100337,0,0.0290654,1,0.199235776
100338,1,0.300585563,0,1.12512859
100339,0,-2.420066622,1,-2.274003746
100340,0,0.56611621,1,-0.908511185
100341,1,-0.715532976,1,-0.367561595
100342,1,-1.303081356,0,-0.612678997
100343,0,-0.430216772,0,-0.588061063
100344,1,-1.237857825,1,2.032277521
100345,0,1.942453083,0,-0.323203734
100346,0,0.788634512,1,-0.468417989
100347,0,-0.074479683,1,-0.888776053
100348,0,0.279382095,0,-0.553010511
100349,1,1.171913093,1,-0.904024669
100350,1,-1.182480238,0,0.784533237
100351,1,-1.56673194,1,-1.716555802
100352,1,0.509116877,1,1.860848289
100353,0,-0.87324984,0,1.467844935
100354,0,-3.103547328,1,1.873412918
100355,0,0.257438761,1,0.155968305
100356,0,-0.092728962,1,-0.033677025
100357,0,0.059170942,0,1.090478893
100358,0,0.355454887,0,-0.35147923
100359,1,0.880865492,0,-0.876263847
100360,0,-2.750277499,1,1.119828076
100361,1,-0.251941911,0,1.147078444
100362,0,0.896670516,0,-0.823376611
100363,1,-3.927829763,0,-0.679809957
100364,0,0.686025323,0,-0.583077376
100365,0,0.119179988,1,-0.30027666
100366,1,-0.841924839,1,0.216895708
100367,1,0.661945394,1,0.090159103
100368,0,-0.056038006,1,0.249221332
100369,1,-1.886898939,1,-1.681654882
100370,1,-1.661180441,1,-0.614211816
100371,1,-2.515820321,1,-0.143352608
100372,1,-0.06197439,0,1.995495036
100373,0,0.788044349,1,-0.10786891
100374,1,0.55693157,1,-0.60663774
100375,1,-0.074426649,1,1.481524204
100376,0,1.103284342,1,1.184922591
100377,1,1.272334695,0,0.361782865
100378,0,-0.288411941,0,-1.036602198
100379,1,-0.583459583,1,-0.20801894
100380,0,1.11707756,1,-1.804434552
100381,0,-1.149366561,0,-0.472767118
100382,1,-1.260515197,1,-0.219428274
100383,1,-0.009945585,0,-0.115728799
100384,1,-0.937643826,0,0.677615887
100385,1,-0.206795745,1,1.813029336
100386,0,0.217627916,0,2.044608657
100387,0,0.572514853,1,-0.093958984
100388,1,1.277318809,1,0.082508511
100389,1,0.036738921,0,1.147337808
100390,0,0.719762733,1,0.570664764
100391,0,-0.983534217,1,-0.803531456
100392,0,0.894398086,1,-0.420387004
100393,1,0.454996501,1,-0.321701288
100394,0,0.408320418,1,-1.253815528
100395,0,-0.097254351,0,0.651218497
100396,0,2.205484312,0,0.796905754
100397,0,-0.880707218,1,-1.073436079
100398,0,-0.133997202,1,1.172119304
100399,0,-1.253426828,1,-1.627003999
100400,1,0.723265661,0,1.501374795
100401,0,1.345832236,0,1.461447749
100402,0,0.025414441,1,0.052421547
100403,1,0.009774008,0,-0.526142102
100404,0,-0.924675721,0,0.929320637
100405,1,1.265230061,1,-0.443097431
100406,0,2.173992502,0,-0.577641947
100407,1,-0.157393526,0,-0.766047698
100408,0,-0.593209225,0,1.029685699
100409,0,0.175047089,1,-0.411195722
100410,0,-0.389325286,0,0.575376431
100411,0,0.506800623,0,-0.557659779
100412,0,0.689451671,1,3.01582306
100413,1,0.310900141,1,0.912734212
100414,1,-0.71728654,1,0.381451188
100415,0,0.348482592,1,-1.397904202
100416,1,0.782705822,1,-0.715464984
100417,0,-0.172777822,1,0.404847176
100418,0,0.076674215,1,-0.238498814
100419,0,-0.402733031,0,-0.965927429
100420,1,1.52058075,1,-0.513530602
100421,1,1.32099281,1,-1.461291862
100422,0,1.03436204,1,0.137420622
100423,1,1.324104767,0,-2.020064275
100424,1,-0.058236836,1,0.147756386
100425,0,-0.781762484,0,-0.852500248
100426,1,-1.124541112,0,-0.048427632
100427,1,1.598148513,0,-1.084140022
100428,0,-0.70213724,1,0.756554031
100429,1,-0.003126707,1,-0.764344596
100430,0,-0.13956804,1,1.17151331
100431,0,1.347268898,0,0.102943076
100432,0,1.201770734,1,1.295545357
100433,0,0.421837148,1,0.233812341
100434,0,-1.668304584,1,-1.647598151
100435,0,1.452746489,0,-1.289059344
100436,0,-0.168969298,1,0.842055665
100437,1,-1.508586733,0,-0.346598992
100438,0,0.995976918,1,-0.434248857
100439,1,0.8020994,1,-0.435656561
100440,0,-0.119646843,1,-1.084452706
100441,0,-0.016417211,0,-1.40066495
100442,0,-1.300110571,1,0.176073738
100443,1,-1.596683159,1,1.046543975
100444,0,-0.133597316,1,-0.846944937
100445,0,-0.749290616,0,1.585983495
100446,1,0.85897994,1,-0.776164668
100447,1,-1.680404196,1,-0.285207957
100448,0,0.551315802,1,-0.023813589
100449,1,-0.341708312,1,-0.522197419
100450,0,-0.86029259,1,0.434304094
100451,0,-1.375868692,1,0.434995108
100452,1,0.539967597,1,0.522701607
100453,0,0.47959074,0,-0.353502301
100454,1,1.703651731,1,0.373153858
100455,1,-0.924352511,1,0.660387421
100456,0,-0.046937076,1,-1.327748972
100457,0,-1.833842469,1,1.891593621
100458,0,-0.615389721,0,0.157269679
100459,1,-0.142877703,0,-1.658664442
100460,1,-0.47317959,1,1.184746472
100461,0,-0.631278867,0,-0.169571253
100462,0,2.468177974,1,0.054470035
100463,1,-0.085254657,1,-0.525747992
100464,1,0.981750185,1,0.325118436
100465,1,0.339745166,1,-1.304217817
100466,0,0.537378516,1,0.022350539
100467,1,0.018540963,1,-0.491814016
100468,0,-2.534934966,1,0.686276128
100469,0,0.251046849,1,-1.865526276
100470,1,1.830443668,0,-1.181012986
100471,0,0.787906855,1,-0.531615712
100472,1,-0.702763287,0,-1.561742038
100473,0,0.385346912,1,-1.306695932
100474,0,-0.048661722,0,-0.095522079
100475,1,0.729157687,1,0.452650219
100476,0,-0.872639242,0,0.69041741
100477,1,-0.402965238,1,-1.769146442
100478,0,1.1374662,1,-1.445928356
100479,1,0.215931179,0,0.138121026
100480,0,0.847823873,1,0.741495127
100481,0,1.31427512,1,-0.766641201
100482,1,0.823811673,0,0.261010437
100483,1,-1.438546014,1,-0.371019881
100484,1,0.565457269,0,0.118538938
100485,0,-1.140156086,1,-0.024925793
100486,0,-1.696767589,1,-0.210523411
100487,0,-0.740808971,1,1.030957711
100488,0,1.685084101,1,0.629823511
100489,1,0.738048024,1,0.637207485
100490,0,1.182137344,0,-1.265901572
100491,1,0.890585875,1,0.341196782
100492,1,-1.95278886,1,-1.099867692
100493,1,-0.053200724,0,1.612519923
100494,0,-0.017751574,0,1.125996291
100495,0,0.505721236,0,-0.056240362
100496,1,1.749401427,1,-0.063680322
100497,1,-0.406015466,0,-0.829427475
100498,1,-1.027503199,1,-1.987784576
100499,0,-1.665752083,1,-0.668140413
100500,1,1.189269579,0,0.063372462
100501,0,-1.40788482,1,-0.640800049
100502,0,0.420098213,0,1.335918703
100503,1,1.228426775,0,-0.125593995
100504,0,0.081004037,1,-0.044411956
100505,1,0.783105281,0,0.27981501
100506,0,-0.012197794,1,-0.863096918
100507,0,1.284444352,0,-0.009767548
100508,0,-0.505264686,1,0.572923303
100509,1,-0.992937988,1,-0.733201754
100510,1,0.03061864,1,0.484142914
100511,1,0.683780854,1,-0.019310082
100512,1,0.994843464,1,-1.630232708
100513,1,-0.629003356,0,0.304953426
100514,0,1.659899571,0,-0.885741483
100515,0,0.978907462,1,-1.61424313
100516,1,0.809354267,1,-0.661275733
100517,0,1.997132088,1,0.363446465
100518,1,0.35050574,1,1.789481044
100519,0,-0.89562726,1,0.138747054
100520,0,1.072915853,0,1.929722795
100521,1,1.150374183,1,1.053523731
100522,0,-0.041082668,1,-1.393357674
100523,1,0.91458067,0,-1.051513289
100524,0,-0.723924535,0,0.758564054
100525,0,1.623836402,1,1.141718899
100526,0,0.249881519,1,0.919649001
100527,0,-0.622778465,1,0.029073039
100528,0,-0.20922548,1,0.814197048
100529,1,0.225273752,1,-0.129703628
100530,1,-0.506106824,1,-0.085687608
100531,0,-1.097028653,1,-0.251687536
100532,1,0.361346248,1,0.55689017
100533,1,-0.994836954,0,-0.517751051
100534,0,-0.234255002,1,-0.082431698
100535,1,2.302671077,1,-0.195550868
100536,0,0.540251243,1,0.484303013
100537,0,-0.56830194,1,0.05640589
100538,1,0.450530471,1,0.47353303
100539,1,0.949261919,0,-0.166054746
100540,1,-1.454003672,1,0.39093551
100541,0,-0.651732182,1,0.041518836
100542,1,0.071735855,1,0.88444244
100543,1,-0.306435108,1,0.502668926
100544,1,-1.563185127,1,0.402602949
100545,0,1.289558602,1,0.060699326
100546,1,0.005080865,1,0.026587898
100547,1,-0.108645116,0,-0.237059585
100548,0,1.948238766,0,-1.072195036
100549,1,-0.525482867,0,-1.070081923
100550,1,0.339704701,1,0.620957951
100551,1,-0.378580495,1,0.365578104
100552,0,0.334827117,1,0.406140066
100553,1,-2.064917095,0,2.105554504
100554,1,-2.38357097,0,0.605339147
100555,0,0.243897816,1,1.142701953
100556,1,0.907530014,1,-0.35174829
100557,0,0.520953285,1,-0.452072827
100558,1,-1.122467929,1,0.094060497
100559,0,2.742514854,0,0.464124552
100560,0,-1.153656626,1,-0.13525407
100561,1,0.633148474,1,0.212685043
100562,0,0.150111287,1,-0.357271762
100563,1,0.564897996,1,-0.657120506
100564,1,-1.654271379,1,-1.681455901
100565,1,1.112302313,0,0.192990163
100566,1,0.93421173,1,0.229493884
100567,0,1.190198312,0,-0.963557711
100568,0,-0.037046266,1,0.161942432
100569,1,-1.235353432,1,-1.156139653
100570,0,1.876149176,1,2.236297083
100571,0,-0.904100897,1,-0.051988818
100572,0,0.093278485,0,-0.966101129
100573,0,0.383229838,1,0.436837856
100574,1,0.337249602,1,-0.500113065
100575,0,0.028413506,1,2.068827562
100576,1,-0.058565025,1,-1.321543431
100577,1,-0.345027115,1,-1.141299277
100578,1,-1.586916755,1,1.093985045
100579,1,-0.796655696,1,-0.755412742
100580,1,0.386487967,1,-0.467524537
100581,1,1.670888989,0,0.269343463
100582,1,0.126442003,0,-1.165297967
100583,1,0.974566753,0,-1.294334401
100584,1,0.628787339,1,0.703708842
100585,1,-1.132972931,0,0.325604321
100586,1,-1.90557269,1,-1.570122781
100587,0,0.495483632,0,-0.417930609
100588,1,-0.309101804,0,-0.884917407
100589,1,-0.285347532,0,-0.473674729
100590,0,0.820775318,1,-1.445765758
100591,0,-0.998505143,1,0.72112631
100592,0,0.054231285,1,-0.598942775
100593,0,0.213036838,1,1.299921933
100594,0,-0.296734265,1,-1.05736595
100595,1,-0.072580416,0,-0.955738522
100596,0,0.451666704,0,-1.279132984
100597,1,0.394099527,1,-1.942609191
100598,1,-0.105399551,1,-0.67426679
100599,0,0.159837687,1,-0.917500253
100600,0,0.270077753,1,-0.953390894
100601,1,-0.233032344,0,0.241869741
100602,1,-1.228704791,0,0.971566085
100603,1,-0.12897892,1,-0.531681453
100604,1,1.015968165,1,-1.912853034
100605,0,-0.435087099,1,-1.140931446
100606,1,-0.191610168,0,1.090445536
100607,0,0.299593873,1,-0.909600767
100608,0,-0.429635778,1,-0.84380678
100609,0,0.360816697,0,-0.158549619
100610,0,0.662576456,1,-1.163443145
100611,1,0.362101592,0,-1.255889745
100612,0,0.022312438,1,0.820530296
100613,0,0.142019121,0,0.451848927
100614,1,1.028167018,1,0.065017941
100615,0,0.343873665,1,-0.504903085
100616,0,-0.633489955,0,0.686708692
100617,0,-0.174343533,1,-0.528422759
100618,1,1.049020349,0,-1.040546119
100619,1,-0.614208029,0,0.160734332
100620,0,0.76114276,0,-0.824303194
100621,1,0.562688919,1,-1.366809395
100622,1,0.718200451,0,-0.921985413
100623,1,-0.265587917,1,-0.54814574
100624,1,0.202864669,0,0.462754274
100625,1,0.260029355,1,0.585105558
100626,0,-0.93776298,0,1.320874116
100627,1,0.619347789,1,-0.221104354
100628,1,-0.316212263,0,0.720889861
100629,0,-0.030565881,1,1.252111926
100630,0,-1.794861569,1,-1.141172516
100631,0,-0.93433216,1,-0.481896154
100632,0,-0.185919116,0,0.419892879
100633,0,-0.92360896,0,0.001095285
100634,1,1.720662248,0,-0.637755335
100635,0,1.845264776,0,1.170006166
100636,1,1.123395028,1,-1.1431524
100637,0,1.196204558,0,-0.067245312
100638,1,1.562092738,1,1.189283531
100639,1,0.970175456,1,0.078173632
100640,0,-1.247698136,1,-1.226102816
100641,0,1.132023509,1,-0.279041231
100642,1,0.276095429,0,-0.571556226
100643,1,0.333506416,0,1.09292319
100644,1,-0.080283474,0,-0.649470605
100645,0,-0.473408714,1,0.884509631
100646,0,1.410683139,0,-1.399652499
100647,1,-0.588408782,0,-0.71818817
100648,1,0.708088119,1,0.499079424
100649,0,0.192626005,0,0.836228054
100650,0,1.151150167,1,1.217357396
100651,0,-0.26698687,0,0.480174956
100652,0,1.35606929,1,2.068825879
100653,0,1.024670051,0,0.884073619
100654,1,0.813605268,0,0.106412557
100655,1,-0.793586363,0,0.077369201
100656,0,-1.541876441,0,1.382450317
100657,0,-1.166205792,1,-0.443223443
100658,1,-0.336678747,1,-0.048142214
100659,1,-1.009815488,1,-0.981687448
100660,1,1.140565447,0,-0.196225528
100661,0,0.250575276,0,0.21058552
100662,1,-1.676886782,0,-1.143485463
100663,0,-1.490975625,1,0.143316417
100664,1,-2.388770749,1,-1.382491708
100665,1,-1.98516921,1,-0.19989069
100666,1,-0.445553795,1,-1.203410968
100667,1,-0.311381903,0,1.064064671
100668,1,1.636906047,1,-1.211953435
100669,1,-0.342201062,1,-1.958700693
100670,1,-1.723762908,1,2.053455296
100671,0,-0.721865077,0,-1.023778753
100672,0,0.749758313,1,-1.232669081
100673,1,0.072607708,1,-0.800270495
100674,0,0.292742236,1,-0.738719553
100675,0,-2.416338998,0,0.731865559
100676,0,0.591339267,0,-1.392796818
100677,1,2.022932298,1,-0.690735373
100678,0,0.713230793,1,1.673620998
100679,1,0.99990811,1,1.081056013
100680,0,1.774148781,0,1.562468048
100681,1,-0.278116513,1,0.321972256
100682,0,-0.732700512,1,0.098356902
100683,0,1.123754406,1,0.300297529
100684,0,-0.925242615,1,-0.378786845
100685,0,0.241960511,1,1.529707975
100686,1,0.231633334,0,-0.910206195
100687,1,-1.245489193,0,1.424680074
100688,0,1.392948158,1,1.419994953
100689,0,0.241356302,1,-0.925303648
100690,0,0.751306563,0,-0.468535742
100691,0,0.512991371,0,-1.420396666
100692,0,1.807119953,0,1.112993385
100693,0,-0.412915322,1,0.173559434
100694,1,3.03690581,1,-2.242116025
100695,0,2.120233498,0,0.320697415
100696,1,0.102102058,1,0.062075342
100697,1,-0.573955613,1,-2.721512295
100698,0,-0.788023304,1,0.10074674
100699,1,-0.374827797,1,-1.73136221
